DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,VACCINE:Vaccine,AGE:Current age,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,SOURCE_LINK:Citation of or link to the data source,SERIES_FOOTNOTE:Series footnote,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,DATA_SOURCE:Data Source,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,COVERAGE_TIME:The period of time for which data are provided,FREQ_COLL:Time interval at which the source data are collected,OBS_FOOTNOTE:Observation footnote
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2006,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2007,96,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2008,95,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2009,68,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2010,41,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2011,56,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2012,54,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2013,54,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2014,57,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2015,57,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2016,31,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2017,84,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2018,90,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2019,92,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,KAZ: Kazakhstan,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y07: 7 years old,2002,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LTU: Lithuania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2002,95,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LTU: Lithuania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2003,93,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LTU: Lithuania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2004,93,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LTU: Lithuania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2005,95,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LTU: Lithuania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2006,94,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LTU: Lithuania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2007,96,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LTU: Lithuania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2008,96,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LTU: Lithuania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2009,94,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LTU: Lithuania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2010,95,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LTU: Lithuania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2011,94,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LTU: Lithuania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2014,92,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LTU: Lithuania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2015,92,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LTU: Lithuania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2016,92,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LTU: Lithuania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2017,92,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LTU: Lithuania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2018,92,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,LTU: Lithuania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2019,93,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,MDA: Republic of Moldova,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2002,69,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,MDA: Republic of Moldova,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2005,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,SVK: Slovakia,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y11: 11 years old,2002,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,SVK: Slovakia,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y11: 11 years old,2003,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,SVK: Slovakia,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y11: 11 years old,2004,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,SVK: Slovakia,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y11: 11 years old,2005,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,ARM: Armenia,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2003,93,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,ARM: Armenia,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2004,94,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,ARM: Armenia,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2005,92,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,ARM: Armenia,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2006,85,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,ARM: Armenia,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2007,93,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,ARM: Armenia,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2008,94,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
